vehicle_id,vehicle_number,lap,lap_tire_stress,total_g,avg_speed,lap_time_est,dist,stress_delta,time_delta,stress_delta_pct,stress_delta_safe,roi_efficiency,roi_category
GR86-038-093,93,9,7031.701689829063,0.7164765817361478,108.13367266553641,12.997261485154235,364.0,-3800.7337509189065,2.931556751108632,-35.086604224030985,-3800.7337509189065,-0.7713133682147209,TERRIBLE
GR86-038-093,93,10,10832.43544074797,0.8553881317858152,135.4630326867,10.065704734045603,357.0,0.0,0.0,0.0,1.0,-0.0,WASTEFUL
GR86-038-093,93,11,11484.522383553023,0.8728022699666085,136.02742354147836,10.182520868113393,363.0,652.0869428050537,0.11681613406778979,6.019763019792599,652.0869428050537,-0.17914196159991638,WASTEFUL
GR86-038-093,93,12,11820.349430315839,0.8824547203898897,136.50386090039916,10.079436952921567,360.0,987.9139895678691,0.013732218875963653,9.119961941814763,987.9139895678691,-0.013900217044168356,WASTEFUL
GR86-038-093,93,13,11090.004749465972,0.8578249760413434,135.24245280451782,10.185264665512792,360.0,257.5693087180025,0.11955993146718846,2.37775992413593,257.5693087180025,-0.4641854732703717,WASTEFUL
GR86-038-093,93,14,11607.424582090529,0.8713956131937133,135.61388840546792,10.287619388302502,365.0,774.9891413425594,0.22191465425689927,7.154338888808989,774.9891413425594,-0.28634550139949505,WASTEFUL
GR86-038-093,93,15,11463.034417785662,0.8681127573731947,136.11308296407663,10.216218497384558,364.0,630.5989770376927,0.15051376333895483,5.821396125432625,630.5989770376927,-0.23868380511178372,WASTEFUL
GR86-038-093,93,16,11733.625553347954,0.8774785592879447,136.32845610261677,10.180837925925795,364.0,901.1901125999848,0.11513319188019189,8.319367491543144,901.1901125999848,-0.12775682985250036,WASTEFUL
GR86-038-093,93,17,11373.020820181233,0.8649456790236775,134.727013412418,10.303005187525947,364.0,540.5853794332634,0.23730045348034423,4.990432506061965,540.5853794332634,-0.4389694255681208,WASTEFUL
GR86-038-093,93,18,11534.888185857684,0.8653015457255385,135.99424922641552,10.263904557895865,366.0,702.4527451097147,0.19819982385026158,6.484716654459111,702.4527451097147,-0.28215396014902777,WASTEFUL
GR86-038-093,93,19,10895.41442122047,0.8502377097061887,135.50152177094728,10.197514426795044,360.0,62.97898047250055,0.13180969274944054,0.581392622342293,62.97898047250055,-2.092915632494155,TERRIBLE
GR86-041-073,73,1,8280.791314218823,0.5981328917417187,104.89141649221972,21.591063186536008,574.0,-1867.0691490356785,11.41472082053399,-18.398648225370792,-1867.0691490356785,-6.113710799854185,TERRIBLE
GR86-041-073,73,2,5452.511936926615,0.6057592103732445,109.36780058691197,13.056669978144061,370.0,-4695.348526327886,2.880327612142043,-46.26934459071237,-4695.348526327886,-0.6134427712855376,TERRIBLE
GR86-041-073,73,3,7889.763421183933,0.7113361617450256,127.54883023290898,10.957346508404992,365.0,-2258.097042070568,0.7810041424029741,-22.25195202719981,-2258.097042070568,-0.3458682810579435,WASTEFUL
